Freq Amp Phase Re(H) Im(H) GroupDelay PhaseDelay 20Log10(Amp)
2.644000e+003 1.305987e-003 9.705984e-003 1.305925e-003 1.267569e-005 6.125398e-006 5.842494e-007 -5.768122e+001
2.645000e+003 1.305988e-003 9.699862e-003 1.305927e-003 1.266771e-005 6.121884e-006 5.836601e-007 -5.768121e+001
2.646000e+003 1.305990e-003 9.693744e-003 1.305929e-003 1.265974e-005 6.118373e-006 5.830715e-007 -5.768120e+001
2.647000e+003 1.305992e-003 9.687629e-003 1.305931e-003 1.265177e-005 6.114867e-006 5.824836e-007 -5.768119e+001
2.648000e+003 1.305993e-003 9.681518e-003 1.305932e-003 1.264380e-005 6.111365e-006 5.818963e-007 -5.768118e+001
2.649000e+003 1.305995e-003 9.675410e-003 1.305934e-003 1.263584e-005 6.107867e-006 5.813097e-007 -5.768117e+001
2.650000e+003 1.305997e-003 9.669306e-003 1.305936e-003 1.262788e-005 6.104374e-006 5.807237e-007 -5.768116e+001
2.651000e+003 1.305998e-003 9.663205e-003 1.305937e-003 1.261993e-005 6.100885e-006 5.801384e-007 -5.768115e+001
2.652000e+003 1.306000e-003 9.657107e-003 1.305939e-003 1.261199e-005 6.097400e-006 5.795537e-007 -5.768114e+001
2.653000e+003 1.306002e-003 9.651013e-003 1.305941e-003 1.260404e-005 6.093919e-006 5.789696e-007 -5.768113e+001
2.654000e+003 1.306003e-003 9.644923e-003 1.305943e-003 1.259611e-005 6.090442e-006 5.783863e-007 -5.768111e+001
2.655000e+003 1.306005e-003 9.638836e-003 1.305944e-003 1.258817e-005 6.086969e-006 5.778035e-007 -5.768110e+001
2.656000e+003 1.306007e-003 9.632752e-003 1.305946e-003 1.258024e-005 6.083501e-006 5.772214e-007 -5.768109e+001
2.657000e+003 1.306008e-003 9.626672e-003 1.305948e-003 1.257232e-005 6.080037e-006 5.766400e-007 -5.768108e+001
2.658000e+003 1.306010e-003 9.620596e-003 1.305949e-003 1.256440e-005 6.076577e-006 5.760592e-007 -5.768107e+001
2.659000e+003 1.306011e-003 9.614523e-003 1.305951e-003 1.255648e-005 6.073121e-006 5.754791e-007 -5.768106e+001
2.660000e+003 1.306013e-003 9.608453e-003 1.305953e-003 1.254857e-005 6.069669e-006 5.748995e-007 -5.768105e+001
2.661000e+003 1.306015e-003 9.602387e-003 1.305955e-003 1.254067e-005 6.066221e-006 5.743207e-007 -5.768104e+001
2.662000e+003 1.306016e-003 9.596324e-003 1.305956e-003 1.253276e-005 6.062778e-006 5.737424e-007 -5.768103e+001
2.663000e+003 1.306018e-003 9.590265e-003 1.305958e-003 1.252487e-005 6.059338e-006 5.731649e-007 -5.768102e+001
2.664000e+003 1.306020e-003 9.584209e-003 1.305960e-003 1.251697e-005 6.055903e-006 5.725879e-007 -5.768101e+001
2.665000e+003 1.306021e-003 9.578156e-003 1.305961e-003 1.250908e-005 6.052472e-006 5.720116e-007 -5.768100e+001
2.666000e+003 1.306023e-003 9.572107e-003 1.305963e-003 1.250120e-005 6.049045e-006 5.714359e-007 -5.768098e+001
2.667000e+003 1.306024e-003 9.566062e-003 1.305965e-003 1.249332e-005 6.045622e-006 5.708609e-007 -5.768097e+001
2.668000e+003 1.306026e-003 9.560019e-003 1.305966e-003 1.248544e-005 6.042203e-006 5.702865e-007 -5.768096e+001
2.669000e+003 1.306028e-003 9.553981e-003 1.305968e-003 1.247757e-005 6.038789e-006 5.697127e-007 -5.768095e+001
2.670000e+003 1.306029e-003 9.547945e-003 1.305970e-003 1.246971e-005 6.035378e-006 5.691396e-007 -5.768094e+001
2.671000e+003 1.306031e-003 9.541913e-003 1.305971e-003 1.246184e-005 6.031971e-006 5.685671e-007 -5.768093e+001
2.672000e+003 1.306032e-003 9.535885e-003 1.305973e-003 1.245399e-005 6.028569e-006 5.679952e-007 -5.768092e+001
2.673000e+003 1.306034e-003 9.529860e-003 1.305975e-003 1.244613e-005 6.025170e-006 5.674240e-007 -5.768091e+001
2.674000e+003 1.306036e-003 9.523838e-003 1.305976e-003 1.243828e-005 6.021776e-006 5.668533e-007 -5.768090e+001
2.675000e+003 1.306037e-003 9.517819e-003 1.305978e-003 1.243044e-005 6.018386e-006 5.662834e-007 -5.768089e+001
2.676000e+003 1.306039e-003 9.511804e-003 1.305980e-003 1.242260e-005 6.014999e-006 5.657140e-007 -5.768088e+001
2.677000e+003 1.306040e-003 9.505793e-003 1.305981e-003 1.241476e-005 6.011617e-006 5.651453e-007 -5.768087e+001
2.678000e+003 1.306042e-003 9.499785e-003 1.305983e-003 1.240693e-005 6.008239e-006 5.645772e-007 -5.768086e+001
2.679000e+003 1.306044e-003 9.493780e-003 1.305985e-003 1.239910e-005 6.004865e-006 5.640097e-007 -5.768085e+001
2.680000e+003 1.306045e-003 9.487778e-003 1.305986e-003 1.239128e-005 6.001495e-006 5.634428e-007 -5.768084e+001
2.681000e+003 1.306047e-003 9.481780e-003 1.305988e-003 1.238346e-005 5.998129e-006 5.628766e-007 -5.768083e+001
2.682000e+003 1.306048e-003 9.475785e-003 1.305990e-003 1.237565e-005 5.994767e-006 5.623110e-007 -5.768081e+001
2.683000e+003 1.306050e-003 9.469794e-003 1.305991e-003 1.236784e-005 5.991408e-006 5.617460e-007 -5.768080e+001
2.684000e+003 1.306052e-003 9.463806e-003 1.305993e-003 1.236003e-005 5.988054e-006 5.611816e-007 -5.768079e+001
2.685000e+003 1.306053e-003 9.457821e-003 1.305995e-003 1.235223e-005 5.984704e-006 5.606179e-007 -5.768078e+001
2.686000e+003 1.306055e-003 9.451840e-003 1.305996e-003 1.234444e-005 5.981358e-006 5.600547e-007 -5.768077e+001
2.687000e+003 1.306056e-003 9.445862e-003 1.305998e-003 1.233664e-005 5.978016e-006 5.594922e-007 -5.768076e+001
2.688000e+003 1.306058e-003 9.439887e-003 1.306000e-003 1.232886e-005 5.974678e-006 5.589303e-007 -5.768075e+001
2.689000e+003 1.306059e-003 9.433916e-003 1.306001e-003 1.232107e-005 5.971344e-006 5.583690e-007 -5.768074e+001
2.690000e+003 1.306061e-003 9.427948e-003 1.306003e-003 1.231329e-005 5.968014e-006 5.578084e-007 -5.768073e+001
2.691000e+003 1.306063e-003 9.421983e-003 1.306005e-003 1.230552e-005 5.964687e-006 5.572483e-007 -5.768072e+001
2.692000e+003 1.306064e-003 9.416022e-003 1.306006e-003 1.229775e-005 5.961365e-006 5.566889e-007 -5.768071e+001
2.693000e+003 1.306066e-003 9.410064e-003 1.306008e-003 1.228998e-005 5.958047e-006 5.561300e-007 -5.768070e+001
2.694000e+003 1.306067e-003 9.404109e-003 1.306010e-003 1.228222e-005 5.954732e-006 5.555718e-007 -5.768069e+001
2.695000e+003 1.306069e-003 9.398157e-003 1.306011e-003 1.227446e-005 5.951422e-006 5.550142e-007 -5.768068e+001
2.696000e+003 1.306070e-003 9.392209e-003 1.306013e-003 1.226671e-005 5.948116e-006 5.544572e-007 -5.768067e+001
2.697000e+003 1.306072e-003 9.386264e-003 1.306014e-003 1.225896e-005 5.944813e-006 5.539008e-007 -5.768066e+001
2.698000e+003 1.306074e-003 9.380323e-003 1.306016e-003 1.225121e-005 5.941514e-006 5.533450e-007 -5.768065e+001
2.699000e+003 1.306075e-003 9.374385e-003 1.306018e-003 1.224347e-005 5.938220e-006 5.527898e-007 -5.768064e+001
2.700000e+003 1.306077e-003 9.368450e-003 1.306019e-003 1.223573e-005 5.934929e-006 5.522352e-007 -5.768063e+001
2.701000e+003 1.306078e-003 9.362518e-003 1.306021e-003 1.222800e-005 5.931642e-006 5.516812e-007 -5.768062e+001
2.702000e+003 1.306080e-003 9.356590e-003 1.306023e-003 1.222027e-005 5.928359e-006 5.511279e-007 -5.768061e+001
2.703000e+003 1.306081e-003 9.350665e-003 1.306024e-003 1.221255e-005 5.925080e-006 5.505751e-007 -5.768060e+001
2.704000e+003 1.306083e-003 9.344743e-003 1.306026e-003 1.220483e-005 5.921804e-006 5.500229e-007 -5.768059e+001
2.705000e+003 1.306084e-003 9.338824e-003 1.306027e-003 1.219711e-005 5.918533e-006 5.494714e-007 -5.768058e+001
2.706000e+003 1.306086e-003 9.332909e-003 1.306029e-003 1.218940e-005 5.915266e-006 5.489204e-007 -5.768057e+001
2.707000e+003 1.306087e-003 9.326997e-003 1.306031e-003 1.218170e-005 5.912002e-006 5.483700e-007 -5.768056e+001
2.708000e+003 1.306089e-003 9.321088e-003 1.306032e-003 1.217399e-005 5.908742e-006 5.478203e-007 -5.768054e+001
2.709000e+003 1.306090e-003 9.315183e-003 1.306034e-003 1.216630e-005 5.905486e-006 5.472711e-007 -5.768053e+001
2.710000e+003 1.306092e-003 9.309281e-003 1.306035e-003 1.215860e-005 5.902234e-006 5.467225e-007 -5.768052e+001
2.711000e+003 1.306094e-003 9.303382e-003 1.306037e-003 1.215091e-005 5.898986e-006 5.461745e-007 -5.768051e+001
2.712000e+003 1.306095e-003 9.297486e-003 1.306039e-003 1.214323e-005 5.895742e-006 5.456272e-007 -5.768050e+001
2.713000e+003 1.306097e-003 9.291593e-003 1.306040e-003 1.213554e-005 5.892501e-006 5.450804e-007 -5.768049e+001
2.714000e+003 1.306098e-003 9.285704e-003 1.306042e-003 1.212787e-005 5.889265e-006 5.445342e-007 -5.768048e+001
2.715000e+003 1.306100e-003 9.279818e-003 1.306043e-003 1.212019e-005 5.886032e-006 5.439886e-007 -5.768047e+001
2.716000e+003 1.306101e-003 9.273935e-003 1.306045e-003 1.211252e-005 5.882803e-006 5.434435e-007 -5.768046e+001
2.717000e+003 1.306103e-003 9.268056e-003 1.306047e-003 1.210486e-005 5.879578e-006 5.428991e-007 -5.768045e+001
2.718000e+003 1.306104e-003 9.262179e-003 1.306048e-003 1.209720e-005 5.876356e-006 5.423553e-007 -5.768044e+001
2.719000e+003 1.306106e-003 9.256306e-003 1.306050e-003 1.208954e-005 5.873139e-006 5.418120e-007 -5.768043e+001
2.720000e+003 1.306107e-003 9.250436e-003 1.306051e-003 1.208189e-005 5.869925e-006 5.412694e-007 -5.768042e+001
2.721000e+003 1.306109e-003 9.244570e-003 1.306053e-003 1.207424e-005 5.866715e-006 5.407273e-007 -5.768041e+001
2.722000e+003 1.306110e-003 9.238706e-003 1.306055e-003 1.206660e-005 5.863509e-006 5.401858e-007 -5.768040e+001
2.723000e+003 1.306112e-003 9.232846e-003 1.306056e-003 1.205896e-005 5.860307e-006 5.396449e-007 -5.768039e+001
2.724000e+003 1.306113e-003 9.226989e-003 1.306058e-003 1.205132e-005 5.857108e-006 5.391046e-007 -5.768038e+001
2.725000e+003 1.306115e-003 9.221135e-003 1.306059e-003 1.204369e-005 5.853913e-006 5.385648e-007 -5.768037e+001
2.726000e+003 1.306116e-003 9.215284e-003 1.306061e-003 1.203606e-005 5.850722e-006 5.380257e-007 -5.768036e+001
2.727000e+003 1.306118e-003 9.209437e-003 1.306062e-003 1.202844e-005 5.847535e-006 5.374871e-007 -5.768035e+001
2.728000e+003 1.306119e-003 9.203592e-003 1.306064e-003 1.202082e-005 5.844351e-006 5.369491e-007 -5.768034e+001
2.729000e+003 1.306121e-003 9.197751e-003 1.306066e-003 1.201320e-005 5.841171e-006 5.364117e-007 -5.768033e+001
2.730000e+003 1.306122e-003 9.191913e-003 1.306067e-003 1.200559e-005 5.837995e-006 5.358749e-007 -5.768032e+001
2.731000e+003 1.306124e-003 9.186078e-003 1.306069e-003 1.199799e-005 5.834823e-006 5.353386e-007 -5.768031e+001
2.732000e+003 1.306125e-003 9.180247e-003 1.306070e-003 1.199038e-005 5.831654e-006 5.348029e-007 -5.768030e+001
2.733000e+003 1.306127e-003 9.174418e-003 1.306072e-003 1.198278e-005 5.828490e-006 5.342678e-007 -5.768029e+001
2.734000e+003 1.306128e-003 9.168593e-003 1.306073e-003 1.197519e-005 5.825328e-006 5.337333e-007 -5.768028e+001
2.735000e+003 1.306130e-003 9.162771e-003 1.306075e-003 1.196760e-005 5.822171e-006 5.331994e-007 -5.768027e+001
2.736000e+003 1.306131e-003 9.156952e-003 1.306076e-003 1.196001e-005 5.819017e-006 5.326660e-007 -5.768026e+001
2.737000e+003 1.306133e-003 9.151136e-003 1.306078e-003 1.195243e-005 5.815867e-006 5.321332e-007 -5.768025e+001
2.738000e+003 1.306134e-003 9.145323e-003 1.306080e-003 1.194485e-005 5.812721e-006 5.316009e-007 -5.768024e+001
2.739000e+003 1.306136e-003 9.139513e-003 1.306081e-003 1.193728e-005 5.809578e-006 5.310693e-007 -5.768023e+001
2.740000e+003 1.306137e-003 9.133707e-003 1.306083e-003 1.192971e-005 5.806440e-006 5.305382e-007 -5.768022e+001
2.741000e+003 1.306139e-003 9.127904e-003 1.306084e-003 1.192214e-005 5.803304e-006 5.300077e-007 -5.768021e+001
2.742000e+003 1.306140e-003 9.122103e-003 1.306086e-003 1.191458e-005 5.800173e-006 5.294777e-007 -5.768020e+001
2.743000e+003 1.306142e-003 9.116306e-003 1.306087e-003 1.190702e-005 5.797045e-006 5.289483e-007 -5.768019e+001
2.744000e+003 1.306143e-003 9.110512e-003 1.306089e-003 1.189947e-005 5.793921e-006 5.284195e-007 -5.768019e+001
2.745000e+003 1.306145e-003 9.104722e-003 1.306090e-003 1.189192e-005 5.790800e-006 5.278912e-007 -5.768018e+001
2.746000e+003 1.306146e-003 9.098934e-003 1.306092e-003 1.188437e-005 5.787684e-006 5.273636e-007 -5.768017e+001
2.747000e+003 1.306147e-003 9.093149e-003 1.306093e-003 1.187683e-005 5.784570e-006 5.268364e-007 -5.768016e+001
2.748000e+003 1.306149e-003 9.087368e-003 1.306095e-003 1.186929e-005 5.781461e-006 5.263099e-007 -5.768015e+001
2.749000e+003 1.306150e-003 9.081590e-003 1.306097e-003 1.186176e-005 5.778355e-006 5.257839e-007 -5.768014e+001
2.750000e+003 1.306152e-003 9.075814e-003 1.306098e-003 1.185423e-005 5.775253e-006 5.252584e-007 -5.768013e+001
2.751000e+003 1.306153e-003 9.070042e-003 1.306100e-003 1.184670e-005 5.772154e-006 5.247336e-007 -5.768012e+001
2.752000e+003 1.306155e-003 9.064273e-003 1.306101e-003 1.183918e-005 5.769059e-006 5.242093e-007 -5.768011e+001
2.753000e+003 1.306156e-003 9.058507e-003 1.306103e-003 1.183166e-005 5.765968e-006 5.236855e-007 -5.768010e+001
2.754000e+003 1.306158e-003 9.052744e-003 1.306104e-003 1.182415e-005 5.762880e-006 5.231623e-007 -5.768009e+001
2.755000e+003 1.306159e-003 9.046985e-003 1.306106e-003 1.181664e-005 5.759796e-006 5.226397e-007 -5.768008e+001
2.756000e+003 1.306161e-003 9.041228e-003 1.306107e-003 1.180913e-005 5.756716e-006 5.221176e-007 -5.768007e+001
2.757000e+003 1.306162e-003 9.035474e-003 1.306109e-003 1.180163e-005 5.753639e-006 5.215961e-007 -5.768006e+001
2.758000e+003 1.306164e-003 9.029724e-003 1.306110e-003 1.179414e-005 5.750565e-006 5.210751e-007 -5.768005e+001
2.759000e+003 1.306165e-003 9.023976e-003 1.306112e-003 1.178664e-005 5.747496e-006 5.205547e-007 -5.768004e+001
2.760000e+003 1.306166e-003 9.018232e-003 1.306113e-003 1.177915e-005 5.744430e-006 5.200348e-007 -5.768003e+001
2.761000e+003 1.306168e-003 9.012490e-003 1.306115e-003 1.177167e-005 5.741367e-006 5.195155e-007 -5.768002e+001
2.762000e+003 1.306169e-003 9.006752e-003 1.306116e-003 1.176418e-005 5.738308e-006 5.189968e-007 -5.768001e+001
2.763000e+003 1.306171e-003 9.001017e-003 1.306118e-003 1.175671e-005 5.735253e-006 5.184786e-007 -5.768000e+001
2.764000e+003 1.306172e-003 8.995285e-003 1.306119e-003 1.174923e-005 5.732201e-006 5.179609e-007 -5.767999e+001
2.765000e+003 1.306174e-003 8.989555e-003 1.306121e-003 1.174176e-005 5.729153e-006 5.174438e-007 -5.767998e+001
2.766000e+003 1.306175e-003 8.983829e-003 1.306122e-003 1.173430e-005 5.726108e-006 5.169273e-007 -5.767997e+001
2.767000e+003 1.306176e-003 8.978106e-003 1.306124e-003 1.172683e-005 5.723067e-006 5.164113e-007 -5.767996e+001
2.768000e+003 1.306178e-003 8.972386e-003 1.306125e-003 1.171938e-005 5.720030e-006 5.158958e-007 -5.767995e+001
2.769000e+003 1.306179e-003 8.966669e-003 1.306127e-003 1.171192e-005 5.716996e-006 5.153809e-007 -5.767994e+001
2.770000e+003 1.306181e-003 8.960955e-003 1.306128e-003 1.170447e-005 5.713965e-006 5.148665e-007 -5.767993e+001
2.771000e+003 1.306182e-003 8.955244e-003 1.306130e-003 1.169702e-005 5.710938e-006 5.143527e-007 -5.767992e+001
2.772000e+003 1.306184e-003 8.949536e-003 1.306131e-003 1.168958e-005 5.707915e-006 5.138394e-007 -5.767992e+001
2.773000e+003 1.306185e-003 8.943831e-003 1.306133e-003 1.168214e-005 5.704895e-006 5.133267e-007 -5.767991e+001
2.774000e+003 1.306186e-003 8.938130e-003 1.306134e-003 1.167471e-005 5.701879e-006 5.128145e-007 -5.767990e+001
2.775000e+003 1.306188e-003 8.932431e-003 1.306136e-003 1.166728e-005 5.698866e-006 5.123029e-007 -5.767989e+001
2.776000e+003 1.306189e-003 8.926735e-003 1.306137e-003 1.165985e-005 5.695856e-006 5.117918e-007 -5.767988e+001
2.777000e+003 1.306191e-003 8.921042e-003 1.306139e-003 1.165243e-005 5.692851e-006 5.112812e-007 -5.767987e+001
2.778000e+003 1.306192e-003 8.915352e-003 1.306140e-003 1.164501e-005 5.689848e-006 5.107712e-007 -5.767986e+001
2.779000e+003 1.306194e-003 8.909665e-003 1.306142e-003 1.163759e-005 5.686850e-006 5.102617e-007 -5.767985e+001
2.780000e+003 1.306195e-003 8.903981e-003 1.306143e-003 1.163018e-005 5.683854e-006 5.097528e-007 -5.767984e+001
2.781000e+003 1.306196e-003 8.898301e-003 1.306145e-003 1.162277e-005 5.680862e-006 5.092443e-007 -5.767983e+001
2.782000e+003 1.306198e-003 8.892623e-003 1.306146e-003 1.161537e-005 5.677874e-006 5.087365e-007 -5.767982e+001
2.783000e+003 1.306199e-003 8.886948e-003 1.306148e-003 1.160797e-005 5.674889e-006 5.082291e-007 -5.767981e+001
2.784000e+003 1.306201e-003 8.881276e-003 1.306149e-003 1.160058e-005 5.671908e-006 5.077223e-007 -5.767980e+001
2.785000e+003 1.306202e-003 8.875607e-003 1.306151e-003 1.159318e-005 5.668930e-006 5.072161e-007 -5.767979e+001
2.786000e+003 1.306203e-003 8.869941e-003 1.306152e-003 1.158580e-005 5.665955e-006 5.067103e-007 -5.767978e+001
2.787000e+003 1.306205e-003 8.864278e-003 1.306153e-003 1.157841e-005 5.662984e-006 5.062051e-007 -5.767977e+001
2.788000e+003 1.306206e-003 8.858618e-003 1.306155e-003 1.157103e-005 5.660017e-006 5.057004e-007 -5.767977e+001
2.789000e+003 1.306208e-003 8.852961e-003 1.306156e-003 1.156365e-005 5.657053e-006 5.051963e-007 -5.767976e+001
2.790000e+003 1.306209e-003 8.847307e-003 1.306158e-003 1.155628e-005 5.654092e-006 5.046927e-007 -5.767975e+001
2.791000e+003 1.306210e-003 8.841656e-003 1.306159e-003 1.154891e-005 5.651135e-006 5.041896e-007 -5.767974e+001
2.792000e+003 1.306212e-003 8.836008e-003 1.306161e-003 1.154155e-005 5.648181e-006 5.036871e-007 -5.767973e+001
2.793000e+003 1.306213e-003 8.830362e-003 1.306162e-003 1.153419e-005 5.645231e-006 5.031850e-007 -5.767972e+001
2.794000e+003 1.306215e-003 8.824720e-003 1.306164e-003 1.152683e-005 5.642284e-006 5.026835e-007 -5.767971e+001
2.795000e+003 1.306216e-003 8.819081e-003 1.306165e-003 1.151947e-005 5.639340e-006 5.021826e-007 -5.767970e+001
2.796000e+003 1.306217e-003 8.813444e-003 1.306167e-003 1.151212e-005 5.636400e-006 5.016821e-007 -5.767969e+001
2.797000e+003 1.306219e-003 8.807811e-003 1.306168e-003 1.150478e-005 5.633463e-006 5.011822e-007 -5.767968e+001
2.798000e+003 1.306220e-003 8.802180e-003 1.306169e-003 1.149744e-005 5.630530e-006 5.006828e-007 -5.767967e+001
2.799000e+003 1.306221e-003 8.796553e-003 1.306171e-003 1.149010e-005 5.627600e-006 5.001839e-007 -5.767966e+001
2.800000e+003 1.306223e-003 8.790928e-003 1.306172e-003 1.148276e-005 5.624674e-006 4.996856e-007 -5.767965e+001
2.801000e+003 1.306224e-003 8.785306e-003 1.306174e-003 1.147543e-005 5.621751e-006 4.991878e-007 -5.767965e+001
2.802000e+003 1.306226e-003 8.779687e-003 1.306175e-003 1.146811e-005 5.618831e-006 4.986905e-007 -5.767964e+001
2.803000e+003 1.306227e-003 8.774072e-003 1.306177e-003 1.146078e-005 5.615915e-006 4.981937e-007 -5.767963e+001
2.804000e+003 1.306228e-003 8.768459e-003 1.306178e-003 1.145346e-005 5.613002e-006 4.976974e-007 -5.767962e+001
2.805000e+003 1.306230e-003 8.762848e-003 1.306180e-003 1.144615e-005 5.610092e-006 4.972017e-007 -5.767961e+001
2.806000e+003 1.306231e-003 8.757241e-003 1.306181e-003 1.143883e-005 5.607186e-006 4.967064e-007 -5.767960e+001
2.807000e+003 1.306232e-003 8.751637e-003 1.306182e-003 1.143153e-005 5.604283e-006 4.962117e-007 -5.767959e+001
2.808000e+003 1.306234e-003 8.746036e-003 1.306184e-003 1.142422e-005 5.601383e-006 4.957175e-007 -5.767958e+001
2.809000e+003 1.306235e-003 8.740437e-003 1.306185e-003 1.141692e-005 5.598487e-006 4.952238e-007 -5.767957e+001
2.810000e+003 1.306237e-003 8.734842e-003 1.306187e-003 1.140962e-005 5.595595e-006 4.947307e-007 -5.767956e+001
2.811000e+003 1.306238e-003 8.729249e-003 1.306188e-003 1.140233e-005 5.592705e-006 4.942380e-007 -5.767955e+001
2.812000e+003 1.306239e-003 8.723659e-003 1.306190e-003 1.139504e-005 5.589819e-006 4.937459e-007 -5.767955e+001
2.813000e+003 1.306241e-003 8.718072e-003 1.306191e-003 1.138776e-005 5.586936e-006 4.932543e-007 -5.767954e+001
2.814000e+003 1.306242e-003 8.712488e-003 1.306192e-003 1.138047e-005 5.584057e-006 4.927632e-007 -5.767953e+001
2.815000e+003 1.306243e-003 8.706907e-003 1.306194e-003 1.137320e-005 5.581181e-006 4.922726e-007 -5.767952e+001
2.816000e+003 1.306245e-003 8.701329e-003 1.306195e-003 1.136592e-005 5.578308e-006 4.917825e-007 -5.767951e+001
2.817000e+003 1.306246e-003 8.695753e-003 1.306197e-003 1.135865e-005 5.575438e-006 4.912929e-007 -5.767950e+001
2.818000e+003 1.306247e-003 8.690181e-003 1.306198e-003 1.135138e-005 5.572572e-006 4.908038e-007 -5.767949e+001
2.819000e+003 1.306249e-003 8.684611e-003 1.306199e-003 1.134412e-005 5.569709e-006 4.903153e-007 -5.767948e+001
2.820000e+003 1.306250e-003 8.679044e-003 1.306201e-003 1.133686e-005 5.566850e-006 4.898272e-007 -5.767947e+001
2.821000e+003 1.306251e-003 8.673480e-003 1.306202e-003 1.132960e-005 5.563994e-006 4.893397e-007 -5.767946e+001
2.822000e+003 1.306253e-003 8.667919e-003 1.306204e-003 1.132235e-005 5.561141e-006 4.888526e-007 -5.767946e+001
2.823000e+003 1.306254e-003 8.662361e-003 1.306205e-003 1.131510e-005 5.558291e-006 4.883661e-007 -5.767945e+001
2.824000e+003 1.306255e-003 8.656805e-003 1.306207e-003 1.130786e-005 5.555445e-006 4.878801e-007 -5.767944e+001
2.825000e+003 1.306257e-003 8.651252e-003 1.306208e-003 1.130062e-005 5.552602e-006 4.873945e-007 -5.767943e+001
2.826000e+003 1.306258e-003 8.645703e-003 1.306209e-003 1.129338e-005 5.549762e-006 4.869095e-007 -5.767942e+001
2.827000e+003 1.306259e-003 8.640156e-003 1.306211e-003 1.128615e-005 5.546925e-006 4.864250e-007 -5.767941e+001
2.828000e+003 1.306261e-003 8.634612e-003 1.306212e-003 1.127891e-005 5.544092e-006 4.859410e-007 -5.767940e+001
